At time 0.0, the rate structure is [0.005, 0.01, 0.016, 0.02, 0.024, 0.027, 0.03, 0.033, 0.035, 0.037]
At time 0.25, the rate structure is [0.0039949301025599057, 0.008902874461156448, 0.014639039332529032, 0.022369508053966276, 0.019000718048977065, 0.021966331016495793, 0.026443175010475623, 0.027660630734762527, 0.031058455931060085, 0.031874485564216369]
At time 0.5, the rate structure is [0.00326728306988563, 0.0084603625811138956, 0.01237826446783314, 0.038284929433076494, 0.02111016351670511, 0.01597957543397719, 0.036407730762578978, 0.018512049379801946, 0.031035057262050979, 0.033543104038423588]
At time 0.75, the rate structure is [None, 0.0083069773910961816, 0.0074664302818889658, 0.030818845671969498, 0.024432242470092347, 0.011663220037188848, 0.044810691786743601, 0.017046249933359899, 0.043209611469965777, 0.043576739585959964]
At time 1.0, the rate structure is [None, None, 0.0075417468582987786, 0.038098274798611886, 0.024177472374216566, 0.010496308299550679, 0.048257993659711305, 0.013050324003953078, 0.046750311420386027, 0.044462981343229943]
At time 1.25, the rate structure is [None, None, None, 0.036095919702196291, 0.026387194161615335, 0.00884288034505353, 0.059616738304378365, 0.01214175441746956, 0.041794073415160879, 0.04391685705993105]
At time 1.5, the rate structure is [None, None, None, None, 0.023509523792887788, 0.0079380832787336372, 0.079695875917956821, 0.012303152023553412, 0.042756663748364988, 0.034793751274577726]
At time 1.75, the rate structure is [None, None, None, None, None, 0.0084338910105327385, 0.067177394253286296, 0.011930649373185227, 0.059613902642890015, 0.031175703968452866]
